       lat_sta1        lon_sta1        lat_sta2        lon_sta2            vg        err-vg     sta1         sta2
       11.53000        42.85000        40.87000        30.92000          3.80000      0.2        G.ATD      YH.KO05
       37.07000        25.53000        14.57000        44.39000          3.81000      0.2       GE.APE      GE.DAMY
       37.06890        25.53060        34.51510        69.13470          3.82000      0.2       GE.APE       GE.KBU
       37.06945        25.53030        38.31170        38.42865          3.69500      0.2       GE.APE      GE.MALT
       37.06945        25.53030        41.23340        43.40835          3.57500      0.0       GE.APE       GO.AKH
       37.07000        25.53000        41.45000        45.37000          3.43000      0.2       GE.APE      GO.DGRG
       37.07000        25.53000        41.73000        44.74000          3.57000      0.2       GE.APE      GO.TBLG
       37.06890        25.53060        27.39900        56.17100          3.79000      0.2       GE.APE      IB.BNDS
       37.06890        25.53060        25.59500        60.48200          3.72000      0.2       GE.APE      IB.CHBR
       37.06890        25.53060        38.81000        47.89400          3.57000      0.2       GE.APE      IB.GRMI
       36.71995        25.49480        37.65900        56.08900          3.63500      0.1       GE.APE      IB.MRVT
       37.06890        25.53060        36.00900        56.01300          3.75000      0.2       GE.APE      IB.SHRO
       37.06890        25.53060        29.61100        60.77500          3.50000      0.2       GE.APE      IB.ZHSF
       37.06890        25.53060        43.95530        42.68630          3.65000      0.2       GE.APE       II.KIV
       37.06890        25.53060        23.52250        45.50320          3.62000      0.2       GE.APE      II.RAYN
       37.06890        25.53060        33.27650        44.38570          3.69000      0.2       GE.APE       IQ.BHD
       37.06890        25.53060        37.21250        42.82070          3.59000      0.2       GE.APE      IQ.KDDA
       37.06890        25.53060        36.98460        44.19810          3.59000      0.2       GE.APE      IQ.KESM
       37.06890        25.53060        35.04150        45.70920          3.75000      0.2       GE.APE      IQ.KSBB
       37.06890        25.53060        35.49650        45.34520          3.71000      0.2       GE.APE      IQ.KSJS
       37.06890        25.53060        35.76960        46.23620          3.50000      0.2       GE.APE      IQ.KSSS
       37.06890        25.53060        36.14930        45.26240          3.58000      0.2       GE.APE      IQ.KSWW
